learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100.0,8.242805257,2.22648490905782E-6,100.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,100.0,1044112.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200.0,15.677676834,6.833166800127032E-6,200.0,97.0,0.0,-50.0,0.0,?,98.47715736040608,?,?,97.0,?,50.0,100.0,0.0,200.0,2395064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300.0,23.233479175,1.1755064282310708E-5,300.0,98.0,0.0,-50.00000000000042,0.0,?,98.98989898989899,?,?,98.0,?,50.0,100.0,0.0,300.0,2517992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
400.0,30.995821779,1.6905965532806212E-5,400.0,98.5,0.0,-50.0,0.0,?,99.24433249370279,?,?,98.5,?,50.0,100.0,0.0,400.0,2565032.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
500.0,38.811276497,2.2207211345031285E-5,500.0,98.4,0.0,-33.33333333333333,0.0,?,99.19354838709677,?,?,98.4,?,50.0,100.0,0.0,500.0,2621960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
600.0,46.671973884,2.7621708254322956E-5,600.0,98.33333333333333,0.0,-25.00000000000063,0.0,?,99.15966386554621,?,?,98.33333333333333,?,50.0,100.0,0.0,600.0,2662560.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700.0,54.60784856,3.3416536073783386E-5,700.0,96.85714285714285,0.0,-83.33333333333377,0.0,?,98.4034833091437,?,?,96.85714285714285,?,50.0,100.0,0.0,700.0,2822592.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800.0,63.004974113,4.1014242743026964E-5,800.0,84.75,0.0,-838.461538461539,0.0,?,91.74560216508796,?,?,84.75,?,50.0,100.0,0.0,800.0,3497472.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
900.0,71.492941943,4.9088112799054577E-5,900.0,77.66666666666666,0.0,-617.8571428571435,0.0,?,87.4296435272045,?,?,77.66666666666666,?,50.0,100.0,0.0,900.0,3676888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1000.0,80.022107007,5.732471663219567E-5,1000.0,74.3,0.0,-301.56250000000034,0.0,?,85.25530694205393,?,?,74.3,?,50.0,100.0,0.0,1000.0,3732880.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1100.0,88.600757927,6.56589278100355E-5,1100.0,70.45454545454545,0.0,-238.5416666666666,0.0,?,82.66666666666667,?,?,70.45454545454545,?,50.0,100.0,0.0,1100.0,3755328.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1200.0,97.226531488,7.406630380997493E-5,1200.0,70.08333333333333,0.0,-206.83760683760676,0.0,?,82.41058304752573,?,?,70.08333333333333,?,50.0,100.0,0.0,1200.0,3767600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1300.0,105.916747025,8.255580640102875E-5,1300.0,67.76923076923077,0.0,-235.20000000000005,0.0,?,80.7886290692343,?,?,67.76923076923077,?,50.0,100.0,0.0,1300.0,3776192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1400.0,114.665698188,9.11429939483746E-5,1400.0,65.85714285714286,0.0,-229.6551724137932,0.0,?,79.41429801894918,?,?,65.85714285714286,?,50.0,100.0,0.0,1400.0,3794000.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1500.0,123.418867612,9.974981060937965E-5,1500.0,64.33333333333333,0.0,-198.88268156424593,0.0,?,78.29614604462475,?,?,64.33333333333333,?,50.0,100.0,0.0,1500.0,3800840.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1600.0,132.23475098,1.0843073600349959E-4,1600.0,62.875,0.0,-166.36771300448424,0.0,?,77.20644666155026,?,?,62.875,?,50.0,100.0,0.0,1600.0,3806296.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
