learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100.0,1.396794931,6.145294060971588E-8,100.0,65.0,-1.981351981351957,47.76119402985075,-6.060606060606067,39.39393939393939,78.78787878787878,?,32.82828282828283,65.65656565656566,0.0,49.24242424242424,98.48484848484848,0.0,100.0,170064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200.0,1.86848754,8.307616315895486E-8,200.0,66.0,-0.9950987672656956,49.25373134328359,-3.0303030303030334,39.75903614457831,79.51807228915662,?,33.165829145728644,66.33165829145729,0.0,49.62406015037594,99.24812030075188,0.0,200.0,177200.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300.0,2.260476322,1.013725601405609E-7,300.0,66.33333333333333,-0.6644518272424957,49.5,-2.0202020202020337,39.879759519038075,79.75951903807615,?,33.27759197324415,66.5551839464883,0.0,49.75,99.5,0.0,300.0,180424.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
400.0,2.486216549,1.1230815290242227E-7,400.0,58.25,-0.4994884756574712,37.21804511278195,-1.2121212121212133,36.8088467614534,73.6176935229068,?,29.19799498746867,58.39598997493734,0.0,49.78632478632478,99.57264957264957,0.0,400.0,187256.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
500.0,2.675599135,1.2179602079442186E-7,500.0,53.2,-0.3998832958621708,29.729729729729737,-0.8620689655172422,34.72584856396866,69.45169712793732,?,26.65330661322645,53.3066132264529,0.0,49.812734082397,99.625468164794,0.0,500.0,193656.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
600.0,2.868113673,1.3163522962396966E-7,600.0,49.833333333333336,-0.33333333333332993,24.561403508771928,-0.6688963210702384,33.25917686318131,66.51835372636262,?,24.958263772954925,49.91652754590985,0.0,49.833333333333336,99.66666666666667,0.0,600.0,197560.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700.0,3.094572321,1.4331286333328114E-7,700.0,52.142857142857146,-0.2856751856033305,27.956989247311835,-0.9036144578313126,34.27230046948357,68.54460093896714,?,26.108726752503575,52.21745350500715,0.0,49.86338797814208,99.72677595628416,0.0,700.0,199328.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800.0,3.31931418,1.5497638891854013E-7,800.0,54.0,-0.24994381372034719,30.82706766917293,-0.8219178082191605,35.064935064935064,70.12987012987013,?,27.033792240300375,54.06758448060075,0.0,49.88452655889146,99.76905311778292,0.0,800.0,200608.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
900.0,3.535075703,1.662252103647838E-7,900.0,55.44444444444444,-0.22216051096920725,32.943143812709025,-0.753768844221123,35.66833452466047,71.33666904932095,?,27.753058954393772,55.506117908787544,0.0,49.9,99.8,0.0,900.0,201528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1000.0,3.801555084,1.8020481617692444E-7,1000.0,53.300000000000004,-0.19997081970869762,29.668674698795183,-0.6465517241379316,34.768427919112845,69.53685583822569,?,26.676676676676674,53.35335335335335,0.0,49.9063670411985,99.812734082397,0.0,1000.0,202784.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1100.0,4.119756018,1.9702024396857453E-7,1100.0,51.45454545454545,-0.1818076386496766,26.949384404924757,-0.5649717514124215,33.97358943577431,67.94717887154862,?,25.75068243858053,51.50136487716106,0.0,49.91181657848324,99.82363315696648,0.0,1100.0,204272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1200.0,4.410518619,2.1257584188450957E-7,1200.0,49.916666666666664,-0.16666666666667052,24.592220828105393,-0.5016722408026872,33.296275708727066,66.59255141745413,?,24.9791492910759,49.9582985821518,0.0,49.916666666666664,99.83333333333333,0.0,1200.0,206800.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1300.0,4.650404642,2.2548305557313894E-7,1300.0,51.153846153846146,-0.15384018091995202,26.41946697566628,-0.6339144215530926,33.842239185750635,67.68447837150127,?,25.596612779060816,51.19322555812163,0.0,49.92492492492492,99.84984984984985,0.0,1300.0,207984.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1400.0,4.880274615,2.3790035082805695E-7,1400.0,52.28571428571429,-0.14284704657840558,28.172043010752695,-0.6024096385542007,34.33395872420263,68.66791744840526,?,26.161543959971407,52.323087919942814,0.0,49.931787175989086,99.86357435197817,0.0,1400.0,208808.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1500.0,5.132988125,2.516159571893534E-7,1500.0,53.266666666666666,-0.13332063612990944,29.61847389558232,-0.5738880918221031,34.75424097433667,69.50848194867334,?,26.651100733822545,53.30220146764509,0.0,49.9375,99.875,0.0,1500.0,209792.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
