learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes)
100.0,0.283596378,1.646346185542643E-9,100.0,95.0,0.0,-400.0,-Infinity,?,?,97.43589743589743,50.0,0.0,100.0,?,?,95.0,100.0,22440.0
200.0,0.33471163,1.943082697999974E-9,200.0,97.0,0.0,-500.0,-Infinity,?,?,98.47715736040608,50.0,0.0,100.0,?,?,97.0,200.0,22440.0
300.0,0.361232374,2.0970420892660816E-9,300.0,98.0,0.0,-500.00000000000665,-Infinity,?,?,98.98989898989899,50.0,0.0,100.0,?,?,98.0,300.0,22440.0
400.0,0.384884693,2.234349573372553E-9,400.0,98.25,0.0,-600.0000000000133,-Infinity,?,?,99.1172761664565,50.0,0.0,100.0,?,?,98.25,400.0,22440.0
500.0,0.409291094,2.376034687521557E-9,500.0,98.6,0.0,-600.0,-Infinity,?,?,99.29506545820746,50.0,0.0,100.0,?,?,98.6,500.0,22440.0
600.0,0.436782112,2.5356267561515173E-9,600.0,98.83333333333333,0.0,-599.9999999999867,-Infinity,?,?,99.41324392288348,50.0,0.0,100.0,?,?,98.83333333333333,600.0,22440.0
700.0,0.461645571,2.679965203534812E-9,700.0,99.0,0.0,-599.9999999999923,-Infinity,?,?,99.49748743718592,50.0,0.0,100.0,?,?,99.0,700.0,22440.0
800.0,0.483847754,2.8088542942578594E-9,800.0,99.125,0.0,-600.0000000000177,-Infinity,?,?,99.56057752667921,50.0,0.0,100.0,?,?,99.125,800.0,22440.0
900.0,0.504891731,2.9310197164925438E-9,900.0,99.22222222222223,0.0,-600.00000000003,-Infinity,?,?,99.6095928611266,50.0,0.0,100.0,?,?,99.22222222222223,900.0,22440.0
1000.0,0.523861192,3.041142067064842E-9,1000.0,99.3,0.0,-600.0,-Infinity,?,?,99.64877069744105,50.0,0.0,100.0,?,?,99.3,1000.0,22440.0
1100.0,0.543592958,3.1556897842014833E-9,1100.0,99.36363636363636,0.0,-600.0000000000367,-Infinity,?,?,99.68080255357957,50.0,0.0,100.0,?,?,99.36363636363636,1100.0,22440.0
