learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100.0,9.85876849,8.549666669124033E-6,100.0,50.0,0.0,49.494949494949495,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,100.0,3352192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200.0,18.166254006,1.671120202535428E-5,200.0,50.0,0.0,49.74874371859296,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,200.0,3797560.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300.0,26.526828501,2.5303052759550572E-5,300.0,50.0,0.0,49.832775919732434,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,300.0,3972400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
400.0,35.116026264,3.4531967718729754E-5,400.0,50.0,0.0,49.87468671679198,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,400.0,4153368.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
500.0,43.852012784,4.4267856435767196E-5,500.0,50.0,0.0,49.899799599198396,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,500.0,4307904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
600.0,52.776056351,4.4269056937122754E-5,600.0,50.0,0.0,49.91652754590986,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,600.0,520.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
700.0,61.974406438,4.992175797719692E-5,700.0,49.857142857142854,-0.28571428571428914,49.78540772532188,-0.28571428571428914,33.269780743565306,66.53956148713061,?,24.964234620886984,49.92846924177397,0.0,49.857142857142854,99.71428571428571,0.0,700.0,2375464.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
800.0,71.407149861,6.126934565181968E-5,800.0,49.875,-0.24999999999999467,49.812265331664584,-0.24999999999999467,33.277731442869054,66.55546288573811,?,24.96871088861076,49.93742177722152,0.0,49.875,99.75,0.0,800.0,4650160.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
900.0,80.356715678,7.238929421327978E-5,900.0,49.888888888888886,-0.22222222222222365,49.83314794215795,-0.22222222222222365,33.283914010378055,66.56782802075611,?,24.97219132369299,49.94438264738598,0.0,49.888888888888886,99.77777777777777,0.0,900.0,4802896.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1000.0,89.391704954,8.417094449426772E-5,1000.0,49.9,-0.20000000000000018,49.849849849849846,-0.20000000000000018,33.28885923949299,66.57771847898599,?,24.974974974974977,49.94994994994995,0.0,49.9,99.8,0.0,1000.0,5040584.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1100.0,98.585076287,9.645217392646019E-5,1100.0,49.90909090909091,-0.181818181818183,49.863512283894444,-0.181818181818183,33.292904790782295,66.58580958156459,?,24.977252047315744,49.95450409463149,0.0,49.90909090909091,99.81818181818181,0.0,1100.0,5163800.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1200.0,107.851021912,1.091207105609654E-4,1200.0,49.916666666666664,-0.16666666666667052,49.87489574645538,-0.16666666666667052,33.296275708727066,66.59255141745413,?,24.9791492910759,49.9582985821518,0.0,49.916666666666664,99.83333333333333,0.0,1200.0,5284928.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1300.0,117.182057918,1.22246202287277E-4,1300.0,49.92307692307693,-0.15384615384614886,49.88452655889146,-0.15384615384614886,33.29912775782453,66.59825551564906,?,24.98075442648191,49.96150885296382,0.0,49.92307692307693,99.84615384615385,0.0,1300.0,5437360.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1400.0,126.541244807,1.355972040197573E-4,1400.0,49.92857142857143,-0.14285714285714457,49.892780557541094,-0.14285714285714457,33.30157217722724,66.60314435445449,?,24.982130092923516,49.96426018584703,0.0,49.92857142857143,99.85714285714286,0.0,1400.0,5514144.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1500.0,135.957376479,1.492373912583446E-4,1500.0,49.93333333333334,-0.13333333333332975,49.899933288859245,-0.13333333333332975,33.303690529124054,66.60738105824811,?,24.98332221480987,49.96664442961974,0.0,49.93333333333334,99.86666666666667,0.0,1500.0,5599512.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1600.0,145.430762365,1.631231696394638E-4,1600.0,49.9375,-0.12499999999999734,49.906191369606006,-0.12499999999999734,33.305543976656935,66.61108795331387,?,24.984365228267666,49.96873045653533,0.0,49.9375,99.875,0.0,1600.0,5665880.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1700.0,154.973492589,1.7731004278719734E-4,1700.0,49.94117647058823,-0.11764705882353343,49.91171277221895,-0.11764705882353343,33.30717928599451,66.61435857198902,?,24.98528546203649,49.97057092407298,0.0,49.94117647058823,99.88235294117646,0.0,1700.0,5746672.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1800.0,164.557148065,1.9172337534537556E-4,1800.0,49.94444444444445,-0.11111111111110628,49.916620344635916,-0.11111111111110628,33.30863282697295,66.6172656539459,?,24.98610339077265,49.9722067815453,0.0,49.94444444444445,99.8888888888889,0.0,1800.0,5813472.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1900.0,174.187928235,2.0639986426757308E-4,1900.0,49.94736842105263,-0.10526315789474161,49.92101105845181,-0.10526315789474161,33.30993330993331,66.61986661986661,?,24.986835176408636,49.97367035281727,0.0,49.94736842105263,99.89473684210526,0.0,1900.0,5890648.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
2000.0,183.818356635,2.212384556303251E-4,2000.0,49.95,-0.10000000000000009,49.92496248124062,-0.10000000000000009,33.31110370123375,66.6222074024675,?,24.987493746873437,49.97498749374687,0.0,49.95,99.9,0.0,2000.0,5955928.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
2100.0,193.515607367,2.3634198784978675E-4,2100.0,49.952380952380956,-0.09523809523809268,49.92853739876132,-0.09523809523809268,33.31216259129883,66.62432518259766,?,24.98808956646022,49.97617913292044,0.0,49.952380952380956,99.90476190476191,0.0,2100.0,6020496.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
2200.0,203.23939485,2.5166819225896957E-4,2200.0,49.95454545454546,-0.09090909090908594,49.93178717598909,-0.09090909090908594,33.31312518945135,66.6262503789027,?,24.98863119599818,49.97726239199636,0.0,49.95454545454546,99.90909090909092,0.0,2200.0,6092584.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
2300.0,212.996615748,2.671937792522078E-4,2300.0,49.95652173913043,-0.08695652173913437,49.934754240974335,-0.08695652173913437,33.314004059147585,66.62800811829517,?,24.989125706829057,49.978251413658114,0.0,49.95652173913043,99.91304347826086,0.0,2300.0,6150696.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
2400.0,222.768434727,2.8289473829917186E-4,2400.0,49.958333333333336,-0.08333333333333526,49.93747394747811,-0.08333333333333526,33.3148096693526,66.6296193387052,?,24.989578991246354,49.97915798249271,0.0,49.958333333333336,99.91666666666667,0.0,2400.0,6210880.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
2500.0,232.584697396,2.987294974508619E-4,2500.0,49.96,-0.08000000000000229,49.93997599039615,-0.08000000000000229,33.315550813550274,66.63110162710055,?,24.98999599839936,49.97999199679872,0.0,49.96,99.92,0.0,2500.0,6235448.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
2600.0,242.403013302,3.1460745695362544E-4,2600.0,49.96153846153846,-0.07692307692307443,49.942285494420936,-0.07692307692307443,33.31623493203386,66.63246986406772,?,24.99038091573682,49.98076183147364,0.0,49.96153846153846,99.92307692307692,0.0,2600.0,6251152.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
