learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100.0,0.618516295,5.440360667287476E-10,100.0,98.0,0.0,-100.0,-Infinity,?,?,98.98989898989899,50.0,0.0,100.0,?,?,98.0,100.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200.0,0.847175052,7.451602922131618E-10,200.0,99.0,0.0,-100.0,-Infinity,?,?,99.49748743718592,50.0,0.0,100.0,?,?,99.0,200.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300.0,1.123847551,9.885165616352525E-10,300.0,99.33333333333333,0.0,-100.00000000000333,-Infinity,?,?,99.66555183946488,50.0,0.0,100.0,?,?,99.33333333333333,300.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
400.0,1.426014937,1.2542976857576933E-9,400.0,99.5,0.0,-100.00000000000443,-Infinity,?,?,99.74937343358395,50.0,0.0,100.0,?,?,99.5,400.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
500.0,1.727598699,1.5195654644630848E-9,500.0,99.6,0.0,-100.0,-Infinity,?,?,99.79959919839679,50.0,0.0,100.0,?,?,99.6,500.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
600.0,2.026437741,1.7824190356768667E-9,600.0,99.66666666666667,0.0,-99.99999999999334,-Infinity,?,?,99.83305509181972,50.0,0.0,100.0,?,?,99.66666666666667,600.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700.0,2.264488242,1.99180407418559E-9,700.0,99.71428571428571,0.0,-100.0,-Infinity,?,?,99.85693848354792,50.0,0.0,100.0,?,?,99.71428571428571,700.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800.0,2.509457028,2.2072743146369854E-9,800.0,99.75,0.0,-100.0,-Infinity,?,?,99.87484355444306,50.0,0.0,100.0,?,?,99.75,800.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
900.0,2.772252038,2.4384241885402138E-9,900.0,99.77777777777777,0.0,-100.00000000000999,-Infinity,?,?,99.88876529477196,50.0,0.0,100.0,?,?,99.77777777777777,900.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1000.0,3.061236266,2.6926096384930944E-9,1000.0,99.8,0.0,-100.0,-Infinity,?,?,99.8998998998999,50.0,0.0,100.0,?,?,99.8,1000.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1100.0,3.266093952,2.87279886007309E-9,1100.0,99.81818181818181,0.0,-100.00000000001221,-Infinity,?,?,99.90900818926298,50.0,0.0,100.0,?,?,99.81818181818181,1100.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1200.0,3.471182082,3.0531907761469485E-9,1200.0,99.83333333333333,0.0,-100.0,-Infinity,?,?,99.9165971643036,50.0,0.0,100.0,?,?,99.83333333333333,1200.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1300.0,3.676105368,3.2334376983344558E-9,1300.0,99.84615384615385,0.0,-100.0,-Infinity,?,?,99.92301770592763,50.0,0.0,100.0,?,?,99.84615384615385,1300.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1400.0,3.947118488,3.4718160774144865E-9,1400.0,99.85714285714286,0.0,-100.00000000001555,-Infinity,?,?,99.92852037169406,50.0,0.0,100.0,?,?,99.85714285714286,1400.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1500.0,4.207939532,3.701229685503576E-9,1500.0,99.86666666666667,0.0,-99.99999999998334,-Infinity,?,?,99.93328885923948,50.0,0.0,100.0,?,?,99.86666666666667,1500.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
