learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes)
100.0,10.188045304,6.391321149285185E-5,100.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,100.0,2.4249464E7
200.0,22.172969608,1.441095750341432E-4,200.0,98.5,65.9863945578232,25.0,50.0,85.43335761107066,99.23273657289002,66.66666666666666,99.23857868020305,98.47715736040608,100.0,75.0,100.0,50.0,200.0,2.5865552E7
300.0,34.953851832,2.2968036737712786E-4,300.0,99.0,66.21621621621627,24.99999999999979,50.0,85.52821997105646,99.49238578680203,66.66666666666666,99.49494949494951,98.98989898989899,100.0,75.0,100.0,50.0,300.0,2.5880168E7
400.0,47.804006294,3.1573766437204465E-4,400.0,99.25,66.32996632996662,25.000000000000554,50.00000000000037,85.5751893256401,99.62073324905182,66.66666666666666,99.62216624685138,99.24433249370277,100.0,75.0,100.0,50.0,400.0,2.5887E7
500.0,60.675641377,4.01956025701883E-4,500.0,99.0,54.145267791636165,16.666666666666664,37.5,81.31399955153599,99.49443882709808,54.54545454545454,99.49698189134809,98.99396378269618,100.0,68.75,100.0,37.5,500.0,2.5892168E7
600.0,73.565703411,4.88319478695041E-4,600.0,98.66666666666667,42.3076923076929,0.0,20.0000000000004,74.320456725006,99.32546374367622,42.85714285714285,86.91275167785236,98.8255033557047,75.0,64.91525423728814,99.83050847457628,30.0,600.0,2.5898664E7
700.0,86.602260317,5.757135253443441E-4,700.0,97.28571428571429,28.800856531049252,-58.333333333333435,13.636363636363779,70.87789907651263,98.61616897305171,29.629629629629626,88.70503597122303,97.41007194244604,80.0,59.01716277822473,99.85250737463127,18.181818181818183,700.0,2.5913216E7
800.0,99.764308791,6.641036718758818E-4,800.0,85.25,6.475390346358065,-807.6923076923082,3.2786885245901676,64.3037020033976,91.9836956521739,7.812499999999998,84.2989084802687,85.26448362720403,83.33333333333334,51.97543401518448,99.85250737463127,4.098360655737705,800.0,2.5958592E7
900.0,112.926426143,7.525534198537956E-4,900.0,78.11111111111111,3.5826155050900983,-603.5714285714291,1.9900497512437936,62.63173452533191,87.63339610797239,4.830917874396136,80.70469798657717,78.07606263982103,83.33333333333334,51.17225033630133,99.85693848354794,2.4875621890547266,900.0,2.5976056E7
1000.0,126.222882174,8.41938839046338E-4,1000.0,74.7,2.660859662352423,-295.31250000000034,1.5564202334630364,61.91186112891661,85.43465745538285,3.802281368821293,78.9906103286385,74.64788732394366,83.33333333333334,50.90546789490497,99.86541049798116,1.9455252918287937,1000.0,2.5985624E7
1100.0,139.555142628,9.3159875429514E-4,1100.0,70.81818181818181,1.9711271515824247,-234.37500000000006,1.2307692307692013,61.158227492469386,82.82504012841092,3.021148036253776,77.04143814747107,70.74954296160878,83.33333333333334,50.70471464019851,99.87096774193547,1.5384615384615385,1100.0,2.5995424E7
1200.0,152.849750406,0.0010210304097271457,1200.0,70.41666666666667,1.7736089206164818,-203.41880341880326,1.1142061281337303,61.04622566018113,82.55528255528257,2.73972602739726,76.8425460636516,70.35175879396985,83.33333333333334,50.636925797978925,99.88109393579072,1.392757660167131,1200.0,2.600268E7
1300.0,166.216570993,0.0011109644051292083,1300.0,68.07692307692308,1.4561475290060315,-231.99999999999997,0.9546539379474975,60.60300436429753,80.91954022988506,2.3529411764705883,75.66975785677485,68.00618238021639,83.33333333333334,50.539905022227394,99.88649262202043,1.1933174224343674,1300.0,2.6007472E7
1400.0,179.622453827,0.0012011950660191775,1400.0,66.14285714285715,1.2300108355262604,-226.89655172413802,0.8368200836820183,60.23930832834995,79.53367875647668,2.066115702479339,74.701099952176,66.06886657101865,83.33333333333334,50.46878261737717,99.89154013015184,1.0460251046025104,1400.0,2.6017232E7
1500.0,193.128875713,0.0012921206760344167,1500.0,64.60000000000001,1.0657325980026837,-196.6480446927375,0.7476635514018801,59.9490523178565,78.40585603904026,1.8484288354898335,73.92904953145919,64.52476572958501,83.33333333333334,50.41547624812357,99.89637305699482,0.9345794392523363,1500.0,2.6022456E7
1600.0,206.680611662,0.0013833667673021953,1600.0,63.125,0.9310799351853962,-164.5739910313901,0.673400673400659,59.673914767410515,77.3076923076923,1.6666666666666667,73.19113341698035,63.048933500627356,83.33333333333334,50.37117363161101,99.90059642147118,0.8417508417508417,1600.0,2.6026856E7
