learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100.0,0.629526429,2.2135786771588025E-9,100.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,100.0,13592.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200.0,0.950045649,5.103787706152846E-9,200.0,97.0,0.0,-50.0,0.0,?,98.47715736040608,?,?,97.0,?,50.0,100.0,0.0,200.0,34856.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300.0,1.134961437,6.815234506186098E-9,300.0,98.0,0.0,-50.00000000000042,0.0,?,98.98989898989899,?,?,98.0,?,50.0,100.0,0.0,300.0,35776.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
400.0,1.305194208,8.391490549265097E-9,400.0,98.5,0.0,-50.0,0.0,?,99.24433249370279,?,?,98.5,?,50.0,100.0,0.0,400.0,35792.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
500.0,1.467555677,9.914352337744915E-9,500.0,98.4,0.0,-33.33333333333333,0.0,?,99.19354838709677,?,?,98.4,?,50.0,100.0,0.0,500.0,36256.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
600.0,1.631775384,1.1536891933379489E-8,600.0,98.33333333333333,0.0,-25.00000000000063,0.0,?,99.15966386554621,?,?,98.33333333333333,?,50.0,100.0,0.0,600.0,38192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700.0,1.756247651,1.295786050727591E-8,700.0,96.85714285714285,0.0,-83.33333333333377,0.0,?,98.4034833091437,?,?,96.85714285714285,?,50.0,100.0,0.0,700.0,44128.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800.0,1.901660195,1.4849611042446147E-8,800.0,84.75,0.0,-838.461538461539,0.0,?,91.74560216508796,?,?,84.75,?,50.0,100.0,0.0,800.0,50288.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
900.0,2.068360437,1.708006044521307E-8,900.0,77.66666666666666,0.0,-617.8571428571435,0.0,?,87.4296435272045,?,?,77.66666666666666,?,50.0,100.0,0.0,900.0,51720.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1000.0,2.240247045,1.943539848133301E-8,1000.0,74.3,0.0,-301.56250000000034,0.0,?,85.25530694205393,?,?,74.3,?,50.0,100.0,0.0,1000.0,52968.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1100.0,2.405413576,2.1711641771325636E-8,1100.0,70.45454545454545,0.0,-238.5416666666666,0.0,?,82.66666666666667,?,?,70.45454545454545,?,50.0,100.0,0.0,1100.0,53272.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1200.0,2.573000652,2.402297800898138E-8,1200.0,70.08333333333333,0.0,-206.83760683760676,0.0,?,82.41058304752573,?,?,70.08333333333333,?,50.0,100.0,0.0,1200.0,53312.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
