learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100.0,0.404207557,3.5553386584959097E-10,100.0,98.0,0.0,-100.0,-Infinity,?,?,98.98989898989899,50.0,0.0,100.0,?,?,98.0,100.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200.0,0.526117179,4.627634276015063E-10,200.0,99.0,0.0,-100.0,-Infinity,?,?,99.49748743718592,50.0,0.0,100.0,?,?,99.0,200.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300.0,0.673120755,5.920651904307306E-10,300.0,99.33333333333333,0.0,-100.00000000000333,-Infinity,?,?,99.66555183946488,50.0,0.0,100.0,?,?,99.33333333333333,300.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
400.0,0.859298681,7.558240232885712E-10,400.0,99.5,0.0,-100.00000000000443,-Infinity,?,?,99.74937343358395,50.0,0.0,100.0,?,?,99.5,400.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
500.0,1.072175376,9.430666243036588E-10,500.0,99.6,0.0,-100.0,-Infinity,?,?,99.79959919839679,50.0,0.0,100.0,?,?,99.6,500.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
600.0,1.282096062,1.1277091717347502E-9,600.0,99.66666666666667,0.0,-99.99999999999334,-Infinity,?,?,99.83305509181972,50.0,0.0,100.0,?,?,99.66666666666667,600.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700.0,1.552599776,1.3656394862466389E-9,700.0,99.71428571428571,0.0,-100.0,-Infinity,?,?,99.85693848354792,50.0,0.0,100.0,?,?,99.71428571428571,700.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800.0,1.756377197,1.544878525711182E-9,800.0,99.75,0.0,-100.0,-Infinity,?,?,99.87484355444306,50.0,0.0,100.0,?,?,99.75,800.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
900.0,1.995019963,1.7547845101087458E-9,900.0,99.77777777777777,0.0,-100.00000000000999,-Infinity,?,?,99.88876529477196,50.0,0.0,100.0,?,?,99.77777777777777,900.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1000.0,2.188914742,1.9253309512924816E-9,1000.0,99.8,0.0,-100.0,-Infinity,?,?,99.8998998998999,50.0,0.0,100.0,?,?,99.8,1000.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1100.0,2.393157279,2.1049790986192722E-9,1100.0,99.81818181818181,0.0,-100.00000000001221,-Infinity,?,?,99.90900818926298,50.0,0.0,100.0,?,?,99.81818181818181,1100.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1200.0,2.564769754,2.2559264166694547E-9,1200.0,99.83333333333333,0.0,-100.0,-Infinity,?,?,99.9165971643036,50.0,0.0,100.0,?,?,99.83333333333333,1200.0,3400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
