learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100.0,7.140247005,3.877363747012522E-6,100.0,50.0,0.0,49.494949494949495,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,100.0,2099064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200.0,12.329486539,7.128028558329093E-6,200.0,50.0,0.0,49.74874371859296,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,200.0,2421424.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300.0,17.500515139,1.0592359160926538E-5,300.0,50.0,0.0,49.832775919732434,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,300.0,2589672.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
400.0,22.764946945,1.4369693670032196E-5,400.0,50.0,0.0,49.87468671679198,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,400.0,2773552.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
500.0,28.073184145,1.8353114181993178E-5,500.0,50.0,0.0,49.899799599198396,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,500.0,2900736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
600.0,33.442020954,2.2427555530359243E-5,600.0,50.0,0.0,49.91652754590986,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,600.0,2933528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700.0,38.888837488,2.662892544725182E-5,700.0,50.0,0.0,49.92846924177396,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,700.0,2981608.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800.0,44.450573569,3.1007201168262654E-5,800.0,50.0,0.0,49.93742177722153,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,800.0,3042952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
900.0,49.966376782,3.5395071374870575E-5,900.0,50.0,0.0,49.94438264738598,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,900.0,3075016.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1000.0,55.551767185,3.992375860318124E-5,1000.0,50.0,0.0,49.94994994994995,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1000.0,3134160.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1100.0,61.183845849,4.4554375147640024E-5,1100.0,50.0,0.0,49.95450409463148,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1100.0,3178136.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1200.0,66.869470468,4.9300183253166696E-5,1200.0,50.0,0.0,49.9582985821518,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1200.0,3226520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1300.0,72.576050325,5.409255989110955E-5,1300.0,50.0,0.0,49.96150885296382,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1300.0,3246216.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1400.0,78.32034947,5.8936454923767215E-5,1400.0,50.0,0.0,49.96426018584703,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1400.0,3259568.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1500.0,84.072821538,6.380665941916003E-5,1500.0,50.0,0.0,49.96664442961975,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1500.0,3272616.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1600.0,89.868727622,6.873738694895647E-5,1600.0,50.0,0.0,49.96873045653534,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1600.0,3288456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1700.0,95.675033684,7.370695585315245E-5,1700.0,50.0,0.0,49.97057092407298,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1700.0,3308424.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1800.0,101.52258304,7.873786831419316E-5,1800.0,50.0,0.0,49.9722067815453,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1800.0,3325640.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1900.0,107.385343734,8.381906940764474E-5,1900.0,50.0,0.0,49.97367035281727,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1900.0,3350168.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2000.0,113.289376846,8.896583090093108E-5,2000.0,50.0,0.0,49.974987493746866,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2000.0,3369672.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2100.0,119.19217491,9.41458073739865E-5,2100.0,50.0,0.0,49.97617913292044,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2100.0,3392128.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2200.0,125.136200867,9.939370183567203E-5,2200.0,50.0,0.0,49.97726239199637,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2200.0,3412768.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2300.0,131.094365938,1.0467861831092087E-4,2300.0,50.0,0.0,49.97825141365811,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2300.0,3428688.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2400.0,137.074856492,1.1000267085589795E-4,2400.0,50.0,0.0,49.9791579824927,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2400.0,3441184.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2500.0,143.072835592,1.1535165209013924E-4,2500.0,50.0,0.0,49.97999199679872,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2500.0,3447216.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2600.0,149.103684968,1.2073832201927535E-4,2600.0,50.0,0.0,49.98076183147365,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2600.0,3452584.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2700.0,155.141837455,1.2614643591889855E-4,2700.0,50.0,0.0,49.98147462022972,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2700.0,3462136.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2800.0,161.201177674,1.3158666914681022E-4,2800.0,50.0,0.0,49.982136477313325,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2800.0,3470520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2900.0,167.262094132,1.370450634124377E-4,2900.0,50.0,0.0,49.98275267333563,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2900.0,3481200.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3000.0,173.352035278,1.4254580544803623E-4,3000.0,50.0,0.0,49.983327775925304,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,3000.0,3491488.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3100.0,179.473096235,1.4812246618849654E-4,3100.0,50.0,0.0,49.46201499836974,-1.0430247718383248,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,3100.0,3521680.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3200.0,185.649205962,1.537854531008474E-4,3200.0,50.0,0.0,48.930737312480055,-2.105934907466485,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,3200.0,3544320.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3300.0,191.852676134,1.594962133498727E-4,3300.0,50.0,0.0,48.4375,-3.1249999999999973,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,3300.0,3558456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3400.0,198.068713638,1.5949704955841356E-4,3400.0,50.0,0.0,47.964493419038874,-4.039167686658506,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,3400.0,520.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
3500.0,204.825896664,1.6245387761687545E-4,3500.0,49.51428571428572,-0.9714285714285675,46.98469846984699,-5.998800239952,37.08189549137699,66.20768789443487,0.22586109542631286,29.639743221232152,49.755676918654785,9.523809523809524,49.51428571428571,98.91428571428571,0.1142857142857143,3500.0,1691464.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
3600.0,210.683157358,1.6506913753450275E-4,3600.0,49.166666666666664,-1.6666666666666718,46.1764705882353,-7.647058823529421,45.63341242760795,65.44561933534744,3.8865546218487395,42.573930646013025,49.57093821510298,35.57692307692308,49.166666666666664,96.27777777777777,2.055555555555556,3600.0,1725928.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
3700.0,216.543213008,1.67712448287041E-4,3700.0,49.18918918918919,-1.6216216216216162,45.77444476492646,-8.41983852364475,47.59931549649528,64.83352038907594,8.471275559883155,46.10899851931619,49.57093821510298,42.64705882352941,49.189189189189186,93.67567567567568,4.702702702702703,3700.0,1743608.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
3800.0,222.445740655,1.7039746755585599E-4,3800.0,49.21052631578947,-1.5789473684210575,45.372204924992914,-9.224674589700069,48.245899964674706,64.23276501111935,12.431941923774957,47.318363844393595,49.57093821510298,45.06578947368421,49.21052631578948,91.21052631578948,7.210526315789474,3800.0,1758376.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
3900.0,228.373034955,1.7336734752338904E-4,3900.0,49.23076923076923,-1.538461538461533,45.0,-9.999999999999988,48.56650106907342,63.656387665198245,15.816326530612246,47.919920124932794,49.57118353344768,46.26865671641791,49.23076923076923,88.92307692307693,9.538461538461538,3900.0,1936800.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
4000.0,234.308667524,1.763670061229443E-4,4000.0,49.25,-1.5000000000000013,44.64139623670575,-10.687022900763356,48.766075209634685,63.07748272098945,18.864908073541166,48.291567862341374,49.57118353344768,47.01195219123506,49.25,86.7,11.799999999999999,4000.0,1953472.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
4100.0,240.263833477,1.7940388503558577E-4,4100.0,49.26829268292683,-1.4634146341463428,44.28073935172783,-11.408677021960376,48.90130524871653,62.509012256669074,21.568627450980394,48.539744590644105,49.57118353344768,47.50830564784053,49.26829268292683,84.58536585365853,13.951219512195124,4100.0,1971224.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
4200.0,246.235373994,1.8248112339486607E-4,4200.0,49.28571428571429,-1.4285714285714235,43.94736842105264,-12.105263157894743,48.99981610947267,61.950696677384784,23.98286937901499,48.71721569834777,49.57118353344768,47.863247863247864,49.28571428571429,82.57142857142857,16.0,4200.0,1991944.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
4300.0,252.674284793,1.8547262531898082E-4,4300.0,48.88372093023256,-2.2325581395348792,43.16007240755108,-13.650465356773516,48.46097653283532,61.492641906096715,23.99723374827109,48.04548119798366,49.325463743676224,46.76549865229111,48.88372093023256,81.62790697674419,16.13953488372093,4300.0,1795888.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
4400.0,258.673799505,1.883106695987375E-4,4400.0,48.88636363636364,-2.227272727272722,42.81718789727943,-14.336553126588713,48.460202222080504,61.52266894781865,23.891708967851102,48.04140662615031,49.327846364883406,46.75496688741722,48.88636363636364,81.72727272727272,16.045454545454547,4400.0,1828544.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
4500.0,265.100304236,1.9136018278150262E-4,4500.0,48.888888888888886,-2.2222222222222254,42.5,-15.00000000000001,48.446829775098436,61.62829496162829,23.48636061210911,48.012693325193325,49.33226495726496,46.69312169312169,48.888888888888886,82.08888888888889,15.688888888888888,4500.0,1834248.0,7.0,4.0,4.0,3.0,0.0,0.0,1.0
