learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100.0,0.36193336,2.1996876948740745E-8,100.0,63.0,-2.0971302428256218,44.776119402985074,-12.121212121212134,48.09505213612654,76.72955974842766,9.75609756097561,47.08141321044547,65.59139784946237,28.57142857142857,49.15329768270944,92.42424242424242,5.88235294117647,100.0,234928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200.0,0.492494613,2.995051760602121E-8,200.0,65.0,-0.9955273409320309,47.76119402985075,-6.060606060606067,48.50540731734995,78.52760736196319,5.405405405405405,47.44633604737232,66.32124352331607,28.57142857142857,49.61283806531253,96.2406015037594,2.9850746268656714,200.0,235480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300.0,0.570885176,3.473474094462477E-8,300.0,66.66666666666666,4.458598726114646,49.99999999999999,-1.0101010101010337,55.02444581573076,79.4238683127572,12.280701754385964,58.74125874125874,67.48251748251748,50.0,51.74999999999999,96.5,7.000000000000001,300.0,235912.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
400.0,0.62303704,3.79381080795038E-8,400.0,56.99999999999999,-1.3314480970896503,35.33834586466164,-4.24242424242426,48.326679142186606,71.8954248366013,8.510638297872342,47.28234728234728,58.201058201058196,36.36363636363637,49.41818556276388,94.01709401709401,4.819277108433735,400.0,237432.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
500.0,0.675152615,4.114010907461866E-8,500.0,52.2,-1.920715065502163,28.22822822822823,-3.017241379310348,46.76506992912492,67.91946308724832,6.2745098039215685,44.6462533282617,52.928870292887034,36.36363636363637,49.09501535098295,94.7565543071161,3.4334763948497855,500.0,237496.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
600.0,0.722088342,4.402414962945919E-8,600.0,49.0,-2.0000000000000018,23.308270676691723,-2.341137123745829,45.76022941540819,65.14806378132118,4.9689440993788825,42.922302610883925,49.48096885813148,36.36363636363637,49.0,95.33333333333334,2.666666666666667,600.0,237520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700.0,0.767840751,4.683576339208003E-8,700.0,51.28571428571429,-1.775420404543438,26.66666666666667,-2.710843373493961,46.04741436362054,67.3058485139022,4.481792717086835,43.31449489435489,51.8463810930576,34.78260869565217,49.1484244625503,95.90163934426229,2.3952095808383236,700.0,237544.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800.0,0.81286261,4.960248280969965E-8,800.0,53.25,-1.383175543341988,29.69924812030074,-2.46575342465753,46.68657923807981,69.0909090909091,4.102564102564102,44.289631246152986,53.79665379665379,34.78260869565217,49.357816639502616,96.53579676674366,2.17983651226158,800.0,237544.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
900.0,0.851599241,5.1982957351207725E-8,900.0,54.333333333333336,-1.7047016772065056,31.270903010033447,-3.266331658291466,47.09722861172136,69.8459280997799,5.949656750572083,45.14578309479816,55.15643105446119,35.13513513513514,49.224999999999994,95.19999999999999,3.25,900.0,237544.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1000.0,0.88522865,5.405013558382168E-8,1000.0,52.1,-2.0599490339461215,27.86144578313253,-3.2327586206896584,46.82626752923844,67.74410774410775,6.990291262135923,44.81319341616773,52.89169295478444,36.734693877551024,49.02870874925656,94.19475655430712,3.862660944206009,1000.0,237608.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1100.0,0.917815228,5.605321166276724E-8,1100.0,50.45454545454545,-1.861543062200974,25.444596443228452,-2.6365348399246638,47.4892979982957,65.95877576514678,9.015025041736227,45.986460348162474,51.06382978723404,40.909090909090914,49.09367958148446,93.12169312169311,5.065666041275797,1100.0,237608.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1200.0,0.952575364,5.8189894959874855E-8,1200.0,50.5,1.0000000000000009,25.470514429109166,0.6688963210702273,50.85397039922619,64.21686746987952,19.72972972972973,51.21293800539084,50.28301886792453,52.142857142857146,50.5,88.83333333333333,12.166666666666668,1200.0,237608.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1300.0,0.985268369,6.019958069997736E-8,1300.0,50.30769230769231,-1.0998430171525508,25.14484356894554,-2.3771790808240802,49.2134387445912,63.378684807256235,22.72727272727273,48.97022489134159,50.91074681238615,47.02970297029702,49.459080531635735,83.93393393393393,14.98422712933754,1300.0,237616.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1400.0,1.021606961,6.243336588300971E-8,1400.0,51.92857142857142,0.9349253279388214,27.63440860215053,-1.3554216867469926,50.59971532276162,64.02993051843934,27.556512378902042,50.74558284924671,52.63620386643234,48.854961832061065,50.454683981338114,81.71896316507502,19.1904047976012,1400.0,237616.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1500.0,1.063068351,6.498222839773736E-8,1500.0,53.400000000000006,3.105073468256173,29.819277108433738,-0.2869440459110396,51.857267775658265,64.67913087417888,31.537708129285015,52.21952708219384,54.28329092451229,50.155763239875384,51.5,80.0,23.0,1500.0,237632.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
