learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100.0,0.097014747,6.766362682605783E-10,100.0,98.0,0.0,-100.0,-Infinity,?,?,98.98989898989899,50.0,0.0,100.0,?,?,98.0,100.0,26960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200.0,0.124391055,8.67574279817442E-10,200.0,99.0,0.0,-100.0,-Infinity,?,?,99.49748743718592,50.0,0.0,100.0,?,?,99.0,200.0,26960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300.0,0.136362609,9.510707365348934E-10,300.0,99.33333333333333,0.0,-100.00000000000333,-Infinity,?,?,99.66555183946488,50.0,0.0,100.0,?,?,99.33333333333333,300.0,26960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
400.0,0.146852228,1.0242313319610223E-9,400.0,99.5,0.0,-100.00000000000443,-Infinity,?,?,99.74937343358395,50.0,0.0,100.0,?,?,99.5,400.0,26960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
500.0,0.156260555,1.0898503792575663E-9,500.0,99.6,0.0,-100.0,-Infinity,?,?,99.79959919839679,50.0,0.0,100.0,?,?,99.6,500.0,26960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
600.0,0.165119397,1.1516370042537648E-9,600.0,99.66666666666667,0.0,-99.99999999999334,-Infinity,?,?,99.83305509181972,50.0,0.0,100.0,?,?,99.66666666666667,600.0,26960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700.0,0.173584011,1.2106740579629935E-9,700.0,99.71428571428571,0.0,-100.0,-Infinity,?,?,99.85693848354792,50.0,0.0,100.0,?,?,99.71428571428571,700.0,26960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800.0,0.181952609,1.269041441236105E-9,800.0,99.75,0.0,-100.0,-Infinity,?,?,99.87484355444306,50.0,0.0,100.0,?,?,99.75,800.0,26960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
900.0,0.191467371,1.335402827026943E-9,900.0,99.77777777777777,0.0,-100.00000000000999,-Infinity,?,?,99.88876529477196,50.0,0.0,100.0,?,?,99.77777777777777,900.0,26960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1000.0,0.203680417,1.4205835869121879E-9,1000.0,99.8,0.0,-100.0,-Infinity,?,?,99.8998998998999,50.0,0.0,100.0,?,?,99.8,1000.0,26960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1100.0,0.214561425,1.4964739528174197E-9,1100.0,99.81818181818181,0.0,-100.00000000001221,-Infinity,?,?,99.90900818926298,50.0,0.0,100.0,?,?,99.81818181818181,1100.0,26960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1200.0,0.224454661,1.5654750324992665E-9,1200.0,99.83333333333333,0.0,-100.0,-Infinity,?,?,99.9165971643036,50.0,0.0,100.0,?,?,99.83333333333333,1200.0,26960.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
