learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100.0,7.085172842,4.547390385364643E-6,100.0,50.0,0.0,49.494949494949495,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,100.0,2480928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200.0,12.80350224,8.953207750612482E-6,200.0,50.0,0.0,49.74874371859296,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,200.0,2978240.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300.0,18.594914354,1.367925176706413E-5,300.0,50.0,0.0,49.832775919732434,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,300.0,3154392.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
400.0,24.473460242,1.8777491634968118E-5,400.0,50.0,0.0,49.87468671679198,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,400.0,3352376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
500.0,30.533444588,2.460046370263499E-5,500.0,50.0,0.0,49.899799599198396,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,500.0,3714288.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
600.0,37.028453563,3.108305457891356E-5,600.0,50.0,0.0,49.91652754590986,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,600.0,3858080.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700.0,43.881525665,3.808257032094794E-5,700.0,50.0,0.0,49.92846924177396,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,700.0,3948072.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800.0,50.90577394,4.561816056754183E-5,800.0,50.0,0.0,49.93742177722153,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,800.0,4146864.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
900.0,57.962996107,5.3385965675279505E-5,900.0,50.0,0.0,49.94438264738598,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,900.0,4254680.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1000.0,65.131412356,6.15428342793176E-5,1000.0,50.0,0.0,49.94994994994995,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1000.0,4398480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1100.0,72.353618853,6.990465671639292E-5,1100.0,50.0,0.0,49.95450409463148,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1100.0,4475416.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1200.0,80.00743456,7.891789674031433E-5,1200.0,50.0,0.0,49.9582985821518,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1200.0,4552032.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1300.0,87.411112993,8.783642553905914E-5,1300.0,50.0,0.0,49.96150885296382,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1300.0,4656376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1400.0,94.853073883,9.688741287479067E-5,1400.0,50.0,0.0,49.96426018584703,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1400.0,4701224.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1500.0,102.407625152,1.0619431566924521E-4,1500.0,50.0,0.0,49.96664442961975,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1500.0,4762104.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1600.0,110.020219813,1.1565232019504207E-4,1600.0,50.0,0.0,49.96873045653534,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1600.0,4802520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1700.0,117.635852281,1.252426485627514E-4,1700.0,50.0,0.0,49.97057092407298,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1700.0,4867768.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1800.0,125.329899518,1.350367566189454E-4,1800.0,50.0,0.0,49.9722067815453,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1800.0,4920536.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1900.0,133.090286649,1.4499627499657346E-4,1900.0,50.0,0.0,49.97367035281727,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1900.0,4960864.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2000.0,140.91337914,1.551283285372057E-4,2000.0,50.0,0.0,49.974987493746866,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2000.0,5006352.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2100.0,148.866826109,1.6551271438167503E-4,2100.0,50.0,0.0,49.97617913292044,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2100.0,5046936.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
