learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100.0,0.662615078,8.060806800267763E-9,100.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,100.0,47024.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200.0,0.904827865,1.2528258450801176E-8,200.0,97.0,0.0,-50.0,0.0,?,98.47715736040608,?,?,97.0,?,50.0,100.0,0.0,200.0,71296.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300.0,1.053799458,1.5337601597201496E-8,300.0,98.0,0.0,-50.00000000000042,0.0,?,98.98989898989899,?,?,98.0,?,50.0,100.0,0.0,300.0,72896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
400.0,1.209858434,1.8297395353739463E-8,400.0,98.5,0.0,-50.0,0.0,?,99.24433249370279,?,?,98.5,?,50.0,100.0,0.0,400.0,73312.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
500.0,1.336720715,2.0727866086953632E-8,500.0,98.4,0.0,-33.33333333333333,0.0,?,99.19354838709677,?,?,98.4,?,50.0,100.0,0.0,500.0,74056.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
600.0,1.450431379,2.3063813613084043E-8,600.0,98.33333333333333,0.0,-25.00000000000063,0.0,?,99.15966386554621,?,?,98.33333333333333,?,50.0,100.0,0.0,600.0,79408.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700.0,1.568978596,2.5918659652274932E-8,700.0,96.85714285714285,0.0,-83.33333333333377,0.0,?,98.4034833091437,?,?,96.85714285714285,?,50.0,100.0,0.0,700.0,93088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800.0,1.668333749,2.8523940984803358E-8,800.0,84.75,0.0,-838.461538461539,0.0,?,91.74560216508796,?,?,84.75,?,50.0,100.0,0.0,800.0,101360.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
900.0,1.793120083,3.206647297737706E-8,900.0,77.66666666666666,0.0,-617.8571428571435,0.0,?,87.4296435272045,?,?,77.66666666666666,?,50.0,100.0,0.0,900.0,109736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1000.0,1.972403225,3.7275579578609514E-8,1000.0,74.3,0.0,-301.56250000000034,0.0,?,85.25530694205393,?,?,74.3,?,50.0,100.0,0.0,1000.0,112312.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1100.0,2.089243672,4.0689021169268005E-8,1100.0,70.45454545454545,0.0,-238.5416666666666,0.0,?,82.66666666666667,?,?,70.45454545454545,?,50.0,100.0,0.0,1100.0,112928.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1200.0,2.184559371,4.349729874925274E-8,1200.0,70.08333333333333,0.0,-206.83760683760676,0.0,?,82.41058304752573,?,?,70.08333333333333,?,50.0,100.0,0.0,1200.0,113888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1300.0,2.294220123,4.6750010926290933E-8,1300.0,67.76923076923077,0.0,-235.20000000000005,0.0,?,80.7886290692343,?,?,67.76923076923077,?,50.0,100.0,0.0,1300.0,114656.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1400.0,2.386225022,4.9505680385842503E-8,1400.0,65.85714285714286,0.0,-229.6551724137932,0.0,?,79.41429801894918,?,?,65.85714285714286,?,50.0,100.0,0.0,1400.0,115776.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1500.0,2.540273928,5.413304108261027E-8,1500.0,64.33333333333333,0.0,-198.88268156424593,0.0,?,78.29614604462475,?,?,64.33333333333333,?,50.0,100.0,0.0,1500.0,116112.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1600.0,2.65704601,5.764163763219904E-8,1600.0,62.875,0.0,-166.36771300448424,0.0,?,77.20644666155026,?,?,62.875,?,50.0,100.0,0.0,1600.0,116144.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1700.0,2.799999106,6.194635036731552E-8,1700.0,61.588235294117645,0.0,-172.08333333333326,0.0,?,76.22861303239898,?,?,61.588235294117645,?,50.0,100.0,0.0,1700.0,116400.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1800.0,2.944177844,6.628976092864862E-8,1800.0,61.111111111111114,0.0,-146.47887323943655,0.0,?,75.86206896551725,?,?,61.111111111111114,?,50.0,100.0,0.0,1800.0,116448.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1900.0,3.059502295,6.976416955108029E-8,1900.0,59.578947368421055,0.0,-154.30463576158942,0.0,?,74.67018469656993,?,?,59.578947368421055,?,50.0,100.0,0.0,1900.0,116456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2000.0,3.204180633,7.413610487300487E-8,2000.0,59.599999999999994,0.0,-141.9161676646706,0.0,?,74.68671679197995,?,?,59.599999999999994,?,50.0,100.0,0.0,2000.0,116808.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2100.0,3.295818932,7.690544934274006E-8,2100.0,57.99999999999999,0.0,-137.73584905660383,0.0,?,73.41772151898734,?,?,57.99999999999999,?,50.0,100.0,0.0,2100.0,116816.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2200.0,3.385080409,7.96031500779858E-8,2200.0,56.59090909090909,0.0,-139.9497487437186,0.0,?,72.27866473149493,?,?,56.59090909090909,?,50.0,100.0,0.0,2200.0,116824.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2300.0,3.472733386,8.225260081283334E-8,2300.0,55.869565217391305,0.0,-149.38574938574936,0.0,?,71.68758716875871,?,?,55.869565217391305,?,50.0,100.0,0.0,2300.0,116840.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2400.0,3.573717415,8.530500381155767E-8,2400.0,55.50000000000001,0.0,-147.79582366589327,0.0,?,71.38263665594855,?,?,55.50000000000001,?,50.0,100.0,0.0,2400.0,116840.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2500.0,3.66548864,8.807912507689867E-8,2500.0,55.279999999999994,0.0,-143.5729847494554,0.0,?,71.20041215868109,?,?,55.279999999999994,?,50.0,100.0,0.0,2500.0,116848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2600.0,3.760169723,9.094218721631914E-8,2600.0,53.15384615384615,0.0,-165.35947712418303,0.0,?,69.4123556002009,?,?,53.15384615384615,?,50.0,100.0,0.0,2600.0,116888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2700.0,3.851469874,9.370320227721912E-8,2700.0,51.18518518518519,0.0,-187.14596949891057,0.0,?,67.71190592846644,?,?,51.18518518518519,?,50.0,100.0,0.0,2700.0,116896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
