learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100.0,0.469826192,1.0880652170379956E-9,100.0,98.0,0.0,-100.0,-Infinity,?,?,98.98989898989899,50.0,0.0,100.0,?,?,98.0,100.0,8952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200.0,0.545622043,1.2635999796229105E-9,200.0,99.0,0.0,-100.0,-Infinity,?,?,99.49748743718592,50.0,0.0,100.0,?,?,99.0,200.0,8952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300.0,0.591038305,1.3687789922269683E-9,300.0,99.33333333333333,0.0,-100.00000000000333,-Infinity,?,?,99.66555183946488,50.0,0.0,100.0,?,?,99.33333333333333,300.0,8952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
400.0,0.627919964,1.454192813312014E-9,400.0,99.5,0.0,-100.00000000000443,-Infinity,?,?,99.74937343358395,50.0,0.0,100.0,?,?,99.5,400.0,8952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
500.0,0.66157083,1.5321244770660997E-9,500.0,99.6,0.0,-100.0,-Infinity,?,?,99.79959919839679,50.0,0.0,100.0,?,?,99.6,500.0,8952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
600.0,0.697835974,1.6161105179662507E-9,600.0,99.66666666666667,0.0,-99.99999999999334,-Infinity,?,?,99.83305509181972,50.0,0.0,100.0,?,?,99.66666666666667,600.0,8952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700.0,0.73105587,1.6930441031232477E-9,700.0,99.71428571428571,0.0,-100.0,-Infinity,?,?,99.85693848354792,50.0,0.0,100.0,?,?,99.71428571428571,700.0,8952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800.0,0.762408661,1.7656536807181936E-9,800.0,99.75,0.0,-100.0,-Infinity,?,?,99.87484355444306,50.0,0.0,100.0,?,?,99.75,800.0,8952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
900.0,0.792355801,1.8350079269024234E-9,900.0,99.77777777777777,0.0,-100.00000000000999,-Infinity,?,?,99.88876529477196,50.0,0.0,100.0,?,?,99.77777777777777,900.0,8952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1000.0,0.820740362,1.900743413877984E-9,1000.0,99.8,0.0,-100.0,-Infinity,?,?,99.8998998998999,50.0,0.0,100.0,?,?,99.8,1000.0,8952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1100.0,0.851708247,1.972461591977626E-9,1100.0,99.81818181818181,0.0,-100.00000000001221,-Infinity,?,?,99.90900818926298,50.0,0.0,100.0,?,?,99.81818181818181,1100.0,8952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1200.0,0.884478515,2.048353888684263E-9,1200.0,99.83333333333333,0.0,-100.0,-Infinity,?,?,99.9165971643036,50.0,0.0,100.0,?,?,99.83333333333333,1200.0,8952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1300.0,0.911560123,2.111071881397317E-9,1300.0,99.84615384615385,0.0,-100.0,-Infinity,?,?,99.92301770592763,50.0,0.0,100.0,?,?,99.84615384615385,1300.0,8952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1400.0,0.939579314,2.175961212081214E-9,1400.0,99.85714285714286,0.0,-100.00000000001555,-Infinity,?,?,99.92852037169406,50.0,0.0,100.0,?,?,99.85714285714286,1400.0,8952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1500.0,0.968462692,2.2428519037614266E-9,1500.0,99.86666666666667,0.0,-99.99999999998334,-Infinity,?,?,99.93328885923948,50.0,0.0,100.0,?,?,99.86666666666667,1500.0,8952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1600.0,0.995622891,2.305751904491335E-9,1600.0,99.875,0.0,-100.0,-Infinity,?,?,99.93746091307068,50.0,0.0,100.0,?,?,99.875,1600.0,8952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1700.0,1.024084414,2.3716656269008914E-9,1700.0,99.88235294117646,0.0,-100.0,-Infinity,?,?,99.94114184814596,50.0,0.0,100.0,?,?,99.88235294117646,1700.0,8952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1800.0,1.051389511,2.4349011952864626E-9,1800.0,99.8888888888889,0.0,-100.0,-Infinity,?,?,99.9444135630906,50.0,0.0,100.0,?,?,99.8888888888889,1800.0,8952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1900.0,1.12253054,2.8760139016910557E-9,1900.0,99.47368421052632,93.77265606051665,-399.9999999999789,88.50574712643675,96.91995656652425,94.04761904761905,99.72466960352423,98.54553105423547,97.53086419753086,99.56019791094008,95.34714165256037,90.80459770114942,99.88968560397133,1900.0,23968.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2000.0,1.168815061,3.1630028672702607E-9,2000.0,99.5,97.00735890445394,-400.0,94.6524064171123,98.5115791357056,97.28260869565219,99.72466960352423,99.22761276762473,98.89502762430939,99.56019791094008,97.80580536883059,95.72192513368985,99.88968560397133,2000.0,23968.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2100.0,1.201130111,3.3633735867196484E-9,2100.0,99.52380952380952,97.96414175002376,-400.00000000001165,96.51567944250873,98.98574552020327,98.23943661971832,99.72466960352423,99.42422706934903,99.28825622775801,99.56019791094008,98.55111457898916,97.21254355400697,99.88968560397133,2100.0,23968.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2200.0,1.236513314,3.5827685077095193E-9,2200.0,99.54545454545455,98.42260662820695,-400.00000000002444,97.41602067183463,99.21351489505673,98.69791666666666,99.72466960352423,99.51763176386899,99.47506561679789,99.56019791094008,98.91125107071952,97.9328165374677,99.88968560397133,2200.0,23968.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2300.0,1.26496986,3.7592144236237634E-9,2300.0,99.56521739130434,98.69162514946761,-399.9999999999745,97.94661190965094,99.34733649818823,98.96694214876034,99.72466960352423,99.57219874756983,99.58419958419958,99.56019791094008,99.12348756584603,98.35728952772074,99.88968560397133,2300.0,23968.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2400.0,1.29146942,3.923525972028987E-9,2400.0,99.58333333333333,98.86851482198439,-399.9999999999867,98.29642248722318,99.43539835048358,99.14383561643835,99.72466960352423,99.60798191588312,99.65576592082617,99.56019791094008,99.26341179687492,98.63713798977854,99.88968560397133,2400.0,23968.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
