learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100.0,0.686306074,4.251206251237955E-9,100.0,100.0,?,?,?,?,100.0,?,?,100.0,?,?,100.0,?,100.0,23944.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200.0,0.914713784,6.652592880614102E-9,200.0,97.0,0.0,-50.0,0.0,?,98.47715736040608,?,?,97.0,?,50.0,100.0,0.0,200.0,40640.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300.0,1.043136723,8.004640409050303E-9,300.0,98.0,0.0,-50.00000000000042,0.0,?,98.98989898989899,?,?,98.0,?,50.0,100.0,0.0,300.0,40696.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
400.0,1.141301546,9.038127941340208E-9,400.0,98.5,0.0,-50.0,0.0,?,99.24433249370279,?,?,98.5,?,50.0,100.0,0.0,400.0,40696.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
500.0,1.241404673,1.0198095191785445E-8,500.0,98.4,0.0,-33.33333333333333,0.0,?,99.19354838709677,?,?,98.4,?,50.0,100.0,0.0,500.0,44792.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
600.0,1.332666766,1.125580387075949E-8,600.0,98.33333333333333,0.0,-25.00000000000063,0.0,?,99.15966386554621,?,?,98.33333333333333,?,50.0,100.0,0.0,600.0,44800.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700.0,1.420040939,1.2281833792003907E-8,700.0,96.85714285714285,0.0,-83.33333333333377,0.0,?,98.4034833091437,?,?,96.85714285714285,?,50.0,100.0,0.0,700.0,45392.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800.0,1.484770038,1.3042479757991516E-8,800.0,84.75,0.0,-838.461538461539,0.0,?,91.74560216508796,?,?,84.75,?,50.0,100.0,0.0,800.0,45424.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
900.0,1.545322887,1.3754300327129248E-8,900.0,77.66666666666666,0.0,-617.8571428571435,0.0,?,87.4296435272045,?,?,77.66666666666666,?,50.0,100.0,0.0,900.0,45440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1000.0,1.629565266,1.4744599861430211E-8,1000.0,74.3,0.0,-301.56250000000034,0.0,?,85.25530694205393,?,?,74.3,?,50.0,100.0,0.0,1000.0,45440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
