learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),F1 Score (percent),F1 Score for class 0 (percent),F1 Score for class 1 (percent),Precision (percent),Precision for class 0 (percent),Precision for class 1 (percent),Recall (percent),Recall for class 0 (percent),Recall for class 1 (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
100.0,6.546992179,3.843641263364359E-6,100.0,50.0,0.0,49.494949494949495,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,100.0,2269360.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200.0,11.418053467,6.710445533212825E-6,200.0,50.0,0.0,49.74874371859296,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,200.0,2274976.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300.0,16.201487287,9.533577773425037E-6,300.0,50.0,0.0,49.832775919732434,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,300.0,2281360.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
400.0,20.947125666,1.2338587544333501E-5,400.0,50.0,0.0,49.87468671679198,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,400.0,2284768.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
500.0,25.701886329,1.5154037399996936E-5,500.0,50.0,0.0,49.899799599198396,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,500.0,2288872.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
600.0,30.459401399,1.797408193075681E-5,600.0,50.0,0.0,49.91652754590986,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,600.0,2291280.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
700.0,35.221923089,2.0799449878004124E-5,700.0,50.0,0.0,49.92846924177396,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,700.0,2293192.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
800.0,39.997588993,2.3641629611477815E-5,800.0,50.0,0.0,49.93742177722153,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,800.0,2300488.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
900.0,44.748800708,2.6471409187041575E-5,900.0,50.0,0.0,49.94438264738598,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,900.0,2302240.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1000.0,49.500069767,2.9305313549692708E-5,1000.0,50.0,0.0,49.94994994994995,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1000.0,2305568.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1100.0,54.2624838,3.214801403299842E-5,1100.0,50.0,0.0,49.95450409463148,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1100.0,2307312.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1200.0,59.035044399,3.4998618093274106E-5,1200.0,50.0,0.0,49.9582985821518,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1200.0,2308808.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1300.0,63.788132001,3.7840119235148675E-5,1300.0,50.0,0.0,49.96150885296382,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1300.0,2310864.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1400.0,68.552101695,4.0689466830166154E-5,1400.0,50.0,0.0,49.96426018584703,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1400.0,2311952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1500.0,73.31095791,4.3536947758483955E-5,1500.0,50.0,0.0,49.96664442961975,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1500.0,2312920.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1600.0,78.079094343,4.639395841236654E-5,1600.0,50.0,0.0,49.96873045653534,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1600.0,2316144.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1700.0,82.846808416,4.9253912994576064E-5,1700.0,50.0,0.0,49.97057092407298,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1700.0,2318736.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1800.0,87.618071333,5.2117842937974103E-5,1800.0,50.0,0.0,49.9722067815453,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1800.0,2320232.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1900.0,92.422840107,5.500350549545808E-5,1900.0,50.0,0.0,49.97367035281727,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,1900.0,2321536.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2000.0,97.197110876,5.787511011872921E-5,2000.0,50.0,0.0,49.974987493746866,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2000.0,2324984.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2100.0,101.954088574,6.0739778855740755E-5,2100.0,50.0,0.0,49.97617913292044,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2100.0,2327800.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2200.0,106.756808594,6.363349468055366E-5,2200.0,50.0,0.0,49.97726239199637,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2200.0,2329008.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2300.0,111.567107346,6.653295155269793E-5,2300.0,50.0,0.0,49.97825141365811,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2300.0,2329952.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2400.0,116.373472977,6.943208683590265E-5,2400.0,50.0,0.0,49.9791579824927,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2400.0,2331600.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2500.0,121.195515539,7.234333284096838E-5,2500.0,50.0,0.0,49.97999199679872,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2500.0,2333728.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2600.0,126.008085494,7.524987581420567E-5,2600.0,50.0,0.0,49.98076183147365,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2600.0,2334544.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2700.0,130.836727117,7.81679240516204E-5,2700.0,50.0,0.0,49.98147462022972,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2700.0,2335984.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2800.0,135.725068743,8.112321368659102E-5,2800.0,50.0,0.0,49.982136477313325,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2800.0,2336904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2900.0,140.612719497,8.407927927903433E-5,2900.0,50.0,0.0,49.98275267333563,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,2900.0,2337848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3000.0,145.491529363,8.703085613942753E-5,3000.0,50.0,0.0,49.983327775925304,0.0,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,3000.0,2338528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3100.0,150.371901615,8.998763049823843E-5,3100.0,50.0,0.0,49.46201499836974,-1.0430247718383248,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,3100.0,2341896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3200.0,155.246869614,9.294346130889424E-5,3200.0,50.0,0.0,48.930737312480055,-2.105934907466485,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,3200.0,2343744.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3300.0,160.112893883,9.589484614631155E-5,3300.0,50.0,0.0,48.4375,-3.1249999999999973,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,3300.0,2344520.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3400.0,164.98825673,9.589551209151511E-5,3400.0,50.0,0.0,47.964493419038874,-4.039167686658506,?,66.66666666666666,?,?,50.0,?,50.0,100.0,0.0,3400.0,528.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
3500.0,170.90090561,1.0257279509533708E-4,3500.0,50.28571428571429,0.5714285714285783,47.7947794779478,-4.379124175164955,52.87893232527533,66.57702650787553,3.0100334448160537,55.75415614478114,50.14467592592593,61.36363636363637,50.28571428571429,99.02857142857144,1.542857142857143,3500.0,4365360.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
